20000	153107
114	1138	1.24157
114	1217	0.661672
114	8888	1.77601
114	10289	2.41223
114	12709	2.71319
114	15841	3.84304
114	16018	4.02052
115	1921	0.126475
115	11689	1.18077
115	14050	1.04364
115	14111	2.51376
115	16445	3.20112
115	18192	4.75859
115	18606	4.88751
116	11261	0.552662
116	12418	0.724275
116	17061	2.43119
116	17279	3.21585
116	18490	4.04444
116	18552	4.00814
116	18744	4.12286
117	6341	1.78576
117	6760	1.39908
117	11485	2.06163
117	12326	2.11558
117	14227	2.70244
117	17137	4.0725
117	18521	5.23368
118	4068	0.139863
118	9382	0.0694765
118	16263	2.40478
118	16323	2.60724
118	18153	3.48314
118	18403	3.76101
118	18809	4.20271
119	15750	0.0947199
119	17291	0.576406
119	18584	2.38604
119	19137	3.07027
119	19183	3.08145
119	19302	3.3793
119	19689	4.08026
120	9210	0.326273
120	14271	2.16911
120	14355	2.5142
120	15621	2.97154
120	17857	4.19243
120	17897	4.49469
120	18190	3.68561
121	163	1.47191
121	7562	2.1634
121	11051	2.57078
121	12608	2.97168
121	15002	3.67033
121	15428	3.82013
121	17583	1.65491
122	7280	3.16228
122	12834	0.225732
122	17304	1.76596
122	19109	3.56028
122	19197	3.56844
122	19276	3.75128
122	19359	3.79659
123	16509	1.04951
123	17374	2.11127
123	17675	2.03583
123	19299	3.68789
123	19395	3.72303
123	19703	4.06071
123	19722	3.61769
124	12239	1.07785
124	15088	1.72105
124	15751	2.49616
124	17112	3.62029
124	17734	4.0038
124	17800	3.74908
124	19495	2.24422
125	11802	1.10162
125	15126	2.4824
125	15244	3.47691
125	15792	3.01693
125	16080	3.15473
125	16898	3.45189
125	17117	3.46066
126	135	1.29625
126	3868	1.91603
126	10035	2.73456
126	12776	3.26933
126	12848	3.42057
126	15338	4.0315
126	16272	1.76018
127	3058	1.46244
127	5927	1.92814
127	7586	2.46074
127	13649	3.14113
127	14917	3.87228
127	14996	3.80357
127	16995	2.53701
128	1029	1.45272
128	7749	2.06275
128	9483	1.97636
128	9888	2.69903
128	16095	3.8662
128	16188	2.50839
128	17119	4.61116
129	9857	0.852044
129	10899	0.892391
129	13389	1.60669
129	13897	2.4236
129	17557	3.79873
129	17927	4.09741
129	18127	3.88976
130	13303	1.65836
130	14694	7.63675
130	15888	2.57123
130	16023	2.69267
130	16764	3.04466
130	16884	3.0619
130	17795	3.63941
131	1775	1.94546
131	3883	1.80581
131	4727	1.75445
131	8212	2.49361
131	11947	2.56619
131	12010	2.98669
131	12694	3.11603
132	521	0.390493
132	2365	1.85203
132	18578	2.07888
132	19374	3.37819
132	19418	3.39638
132	19462	3.69426
132	19565	3.73748
133	18931	1.691
133	19126	2.05812
133	19386	2.44273
133	19751	1.5974
133	19824	3.35307
133	19919	3.46351
133	19971	3.65991
134	3088	2.26274
134	10003	2.09351
134	10400	2.00908
134	12970	2.47356
134	14314	3.09124
134	14833	3.34758
134	16158	3.65326
135	6795	2.25619
135	7328	2.05489
135	8611	2.24341
135	10035	2.3286
135	12776	2.86337
135	15338	3.62553
136	453	0.257183
136	8836	1.70318
136	11885	1.75795
136	14009	2.20373
136	16526	3.3818
136	16886	3.62567
136	17310	3.73871
137	11389	1.40854
137	19507	2.14827
137	19536	2.32103
137	19675	2.57239
137	19873	3.02652
137	19961	3.3184
137	19982	3.28654
138	542	1.19738
138	11952	1.41095
138	12311	2.37197
138	13602	2.68252
138	14336	2.92436
138	16039	3.47349
138	17066	4.01852
139	17325	2.4455
139	18651	1.11372
139	19538	2.71468
139	19607	2.86117
139	19750	3.09598
139	19903	3.38083
139	19993	3.50652
140	4524	0.765587
140	9133	3.64829
140	14571	1.89044
140	16622	2.68943
140	17812	3.45699
140	17913	3.58761
140	18671	4.27818
141	5613	2.7
141	16589	0.705046
141	18603	2.6132
141	18749	2.5848
141	19015	3.41125
141	19200	3.35262
141	19339	4.00137
142	15591	2.05847
142	18518	2.15546
142	18686	2.49572
142	19198	2.85221
142	19238	3.05006
142	19270	3.07232
142	19336	3.04267
143	6614	2.7
143	12927	2.67567
143	14589	2.99179
143	14654	3.45607
143	15565	3.58491
143	16295	3.95979
143	17107	1.08492
144	16573	3.62137
144	17742	0.753631
144	18258	1.50433
144	19375	2.93866
144	19774	3.65496
144	19800	3.79766
144	19978	4.01918
145	15345	3.05806
145	19290	1.93791
145	19439	2.14327
145	19694	2.77114
145	19949	3.27965
145	19999	3.27955
145	20000	3.27945
146	13881	0.0385771
146	16990	1.15423
146	17914	2.82145
146	18241	2.56227
146	18524	2.62874
146	18928	3.09792
146	19781	4.36504
147	630	0.752472
147	13525	2.56483
147	14581	2.697
147	14724	1.41925
147	14925	3.13976
147	15776	3.12348
147	18188	4.39069
148	15306	1.08029
148	15853	1.27615
148	16164	1.88438
148	16585	1.74481
148	18643	3.41679
148	18879	3.63876
148	18959	3.62707
149	1028	0.200088
149	6740	0.62509
149	13897	2.11352
149	17036	2.87389
149	17557	3.48864
149	17927	3.78732
149	18127	3.57967
150	11870	0.1284
150	15463	0.688549
150	18024	2.22779
150	18453	2.86349
150	18718	2.9418
150	18734	3.1629
150	19986	4.65531
151	374	1.54332
151	7329	2.74268
151	9819	2.71001
151	10604	2.83868
151	10769	2.76261
151	15050	2.72336
151	15055	4.07093
152	1637	1.85203
152	12250	1.74331
152	12870	1.74824
152	15981	2.98264
152	16284	3.01319
152	16604	3.60892
152	17229	3.57194
153	18710	0.943408
153	19362	2.7493
153	19381	2.99195
153	19489	3.15786
153	19627	3.46265
153	19657	3.3735
153	19818	2.03757
154	303	1.26734
154	9621	1.47924
154	11628	2.79578
154	15605	3.41999
154	16162	3.58872
154	17488	4.11717
154	19985	2.62842
155	7278	1.58277
155	10093	1.5012
155	10972	1.74434
155	14586	3.00593
155	15963	1.86999
155	16706	4.17421
155	17250	4.65977
156	18692	1.17163
156	19292	2.28721
156	19419	2.45993
156	19449	2.6979
156	19515	2.6077
156	19531	2.60767
156	19581	2.84196
157	10507	4.15692
157	16788	0.624434
157	18954	2.38347
157	19529	3.00648
157	19721	3.38247
157	19909	3.63572
157	19915	3.63572
158	4363	1.0329
158	12374	1.73241
158	14369	7.00928
158	14708	2.5244
158	16399	3.52134
158	16474	3.33829
158	17558	4.51889
159	1621	1.85203
159	18827	1.72211
159	19708	2.5884
159	19839	2.80041
159	19851	3.09671
159	19926	3.29656
159	19988	3.16404
160	9872	1.50326
160	10057	1.20204
160	11654	1.97544
160	13550	2.32435
160	14568	2.86785
160	15343	3.07975
160	16896	3.71554
161	9115	3.64829
161	11270	0.682536
161	12704	0.933025
161	12945	0.956799
161	18927	4.55526
161	19106	4.60877
161	19335	4.93184
162	16560	1.50461
162	17763	2.35355
162	17980	2.41121
162	18679	3.25206
162	19079	3.50252
162	19100	2.83685
162	19111	3.64434
163	1193	1.40877
163	11824	2.69627
163	14023	3.45631
163	15002	3.74259
163	15428	3.89238
163	15743	2.3424
164	13693	6.4
164	17676	1.1906
164	18427	1.8642
164	18825	2.36733
164	19678	3.58265
164	19720	3.79298
164	19820	3.87079
165	2401	2.35829
165	7718	2.58807
165	8328	2.3671
165	9096	2.30116
165	13248	3.26619
165	15224	3.78744
165	19375	3.13456
166	15207	3.48583
166	18308	0.340318
166	19722	2.91968
166	19802	3.10455
166	19947	3.44371
166	19955	3.43445
166	19997	3.42626
167	9214	2.36511
167	10941	2.46807
167	11553	2.1007
167	11842	1.68848
167	12289	2.98891
167	13555	2.94615
167	14888	3.79929
168	1546	1.85203
168	6577	0.271972
168	14264	2.34179
168	14995	2.35235
168	17689	3.70862
168	17959	3.94404
168	18118	4.04946
169	16742	0.154147
169	17155	0.325349
169	19197	2.69758
169	19466	3.58795
169	19799	3.97952
169	19953	4.31065
169	19992	4.31065
170	16943	0.804014
170	18267	1.32142
170	19299	2.71005
170	19395	2.74519
170	19524	2.97599
170	19688	3.02871
170	19703	3.08287
171	3300	0.863692
171	12499	2.05114
171	12982	2.24478
171	13237	2.50598
171	14130	2.80894
171	14584	2.95563
171	15419	3.23808
172	6431	1.04343
172	14942	2.79135
172	15211	2.79264
172	15447	2.95562
172	15966	3.24147
172	17152	3.84372
172	19414	1.65417
173	17888	1.28338
173	18371	1.07622
173	18939	2.05298
173	19476	3.15609
173	19539	3.21375
173	19673	3.38118
173	19798	3.78971
174	1559	1.85203
174	18812	2.28344
174	19074	2.49602
174	19143	2.66257
174	19318	2.96485
174	19383	3.09687
174	19391	3.17853
175	12307	0.438521
175	15645	1.53112
175	16354	1.99495
175	17141	4.35474
175	18610	3.97157
175	18796	4.2104
175	19214	4.52168
176	1105	1.85203
176	18295	1.668
176	18360	1.56937
176	18892	2.47794
176	19348	3.3394
176	19484	3.62108
176	19650	3.99345
177	10958	4.15692
177	14525	1.90178
177	14728	2.11011
177	14781	2.09666
177	17333	3.13675
177	17674	3.49551
177	18316	3.92742
178	18005	1.87105
178	18264	1.21613
178	18311	2.35954
178	18527	2.55114
178	19021	3.30087
178	19082	3.21792
178	19113	3.36786
179	8304	3.16228
179	10133	0.353253
179	18267	1.96061
179	19299	3.34924
179	19524	3.61518
179	19688	3.6679
179	19703	3.72206
180	15550	1.43577
180	16109	1.87973
180	16415	2.04737
180	17012	2.64446
180	17157	2.55579
180	17394	2.81497
180	17915	3.29015
181	14185	0.741498
181	16275	1.85532
181	16409	1.77815
181	18047	2.94025
181	18092	2.95598
181	18372	3.11203
181	18444	3.28501
182	3772	0.467709
182	11650	4.68722
182	18293	2.39404
182	18459	2.29099
182	19382	3.64556
182	19677	3.93735
182	19698	3.93732
183	17786	0.312181
183	18035	2.21075
183	18826	1.84451
183	19693	3.41158
183	19709	3.50649
183	19840	3.75912
183	19927	3.83508
184	4430	2.26274
184	16570	0.846949
184	17553	2.08033
184	17966	2.42608
184	18889	3.44913
184	18970	3.74373
184	19254	4.12204
185	16328	0.401981
185	17481	0.867422
185	17526	3.55692
185	18630	2.4902
185	19789	4.25925
185	19843	4.33326
185	19906	4.31612
186	16220	3.74186
186	19016	2.24774
186	19059	2.46495
186	19255	2.71126
186	19320	2.80726
186	19329	2.86874
186	19697	3.56893
187	11372	1.78483
187	11759	1.51416
187	13262	1.82723
187	13359	2.56803
187	16145	2.67242
187	16274	3.06187
187	16790	3.2397
188	2158	1.24846
188	3913	1.9717
188	6948	1.96236
188	12385	2.98552
188	14729	1.48396
188	15131	3.93849
188	16666	4.56172
189	1352	0.279219
189	8947	0.216396
189	16219	2.95913
189	16757	2.08176
189	18237	4.32211
189	18406	4.4457
189	18418	4.4457
190	9599	3.64829
190	19314	2.06411
190	19540	2.55444
190	19651	2.70534
190	19776	2.96667
190	19854	3.11903
190	19935	3.25887
191	6524	1.15914
191	9538	1.57966
191	9707	1.90057
191	12916	2.46398
191	13914	2.72592
191	15553	3.07827
191	16283	3.7607
192	8814	3.64829
192	9957	0.879197
192	11868	1.87931
192	12254	2.22545
192	15571	2.92715
192	18095	4.27688
192	18364	4.48025
193	3221	2.22144
193	3290	2.63624
193	5158	2.59583
193	10529	2.98613
193	10794	2.77209
193	13119	3.45651
193	15233	1.69546
194	8878	1.67588
194	10754	1.49463
194	12990	0.865682
194	13188	2.7817
194	16050	3.44988
194	16224	3.43977
194	16528	3.82641
195	8788	2.37101
195	9602	1.90444
195	10148	1.60458
195	11771	2.48765
195	12940	2.8053
195	14619	3.31586
195	15871	3.78397
196	9845	0.242006
196	15856	0.829895
196	17228	2.22919
196	17425	2.10186
196	18535	3.52749
196	19026	3.75626
196	19261	3.98309
197	18307	1.60988
197	18785	2.16733
197	18875	2.29636
197	18891	2.18653
197	18979	2.5305
197	19206	2.77688
197	19434	3.10807
198	10159	4.15692
198	11424	0.945805
198	11779	1.61288
198	16156	2.5808
198	17505	3.51679
198	17856	3.64985
198	18617	4.36211
199	7660	0.575168
199	16034	2.99096
199	16041	3.22004
199	16112	3.01391
199	16413	3.23458
199	17024	3.63357
199	19559	3.44212
200	6104	0.240307
200	12515	1.14645
200	15803	2.76542
200	17623	4.12952
200	17682	4.1215
200	17748	4.26499
200	17984	2.5098
201	1955	1.45622
201	2051	1.51166
201	11137	2.65617
